mrt_dist_km,amenity_score,neighborhood_demand,lag_occupancy,month_num,d_covid_phase2,d_absd_hike_2021,d_ahd_tightening,d_ura_guidelines,d_rental_surge,room_type,zone,lease_type,rental_price_sgd,is_vacant,month,planning_area,operator
0.177,0.714,50.41,0.935,8,0,0,0,1,0,Twin-Share,North-East,Monthly,980.0,0,2023-08,Punggol,Figment
0.368,1.0,82.09,0.422,8,0,0,0,1,0,Suite,Central,3-Month,3000.0,1,2023-08,Kallang,Cove
0.583,0.857,69.07,0.535,8,0,0,0,1,0,Deluxe,West,3-Month,2600.0,0,2023-08,Buona Vista,Bonztel
0.183,0.571,67.97,0.936,8,0,0,0,1,0,Master,West,3-Month,1610.0,0,2023-08,Clementi,Lyf
0.403,0.857,78.08,0.947,8,0,0,0,1,0,Master,Central,Monthly,2290.0,0,2023-08,Kallang,Hmlet
0.115,0.857,58.6,1.0,8,0,0,0,1,0,Twin-Share,East,Monthly,1110.0,0,2023-08,Tampines,Figment
0.611,1.0,52.52,0.611,8,0,0,0,1,0,Studio,East,6-Month,1990.0,1,2023-08,Tampines,Coliwoo
0.396,1.0,66.73,0.173,8,0,0,0,1,0,Deluxe,West,12-Month,2590.0,1,2023-08,Buona Vista,Coliwoo
0.695,0.571,53.32,0.669,8,0,0,0,1,0,Deluxe,East,3-Month,2550.0,0,2023-08,Bedok,Figment
0.402,0.571,62.26,0.523,8,0,0,0,1,0,Deluxe,West,Monthly,2700.0,0,2023-08,Clementi,Cantonment
1.424,0.286,61.5,0.756,8,0,0,0,1,0,Master,Central,Monthly,1880.0,0,2023-08,Bishan,The Assembly Place
0.968,0.429,56.89,0.326,8,0,0,0,1,0,Suite,North-East,3-Month,2230.0,1,2023-08,Punggol,Hmlet
0.148,0.857,68.25,0.642,8,0,0,0,1,0,Suite,North-East,6-Month,2340.0,0,2023-08,Serangoon,Bonztel
0.454,0.429,45.66,0.687,8,0,0,0,1,0,Deluxe,North,12-Month,2290.0,0,2023-08,Woodlands,Figment
0.563,1.0,53.21,0.616,8,0,0,0,1,0,Deluxe,East,3-Month,2680.0,1,2023-08,Tampines,Cantonment
0.37,0.714,66.9,1.0,8,0,0,0,1,0,Master,Central,Monthly,2160.0,0,2023-08,Geylang,Cove
0.146,0.857,68.07,0.34,8,0,0,0,1,0,Deluxe,Central,6-Month,3060.0,1,2023-08,Geylang,Cove
0.083,0.286,71.02,0.472,8,0,0,0,1,0,Suite,Central,3-Month,2950.0,0,2023-08,Toa Payoh,Cove
0.471,0.571,88.28,0.956,8,0,0,0,1,0,Single,Central,6-Month,1550.0,0,2023-08,Rochor,Cove
3.017,0.714,58.98,0.919,8,0,0,0,1,0,Master,West,12-Month,1310.0,0,2023-08,Jurong East,Cove
0.221,0.857,85.37,0.919,8,0,0,0,1,0,Single,Central,3-Month,1490.0,0,2023-08,Rochor,Cove
0.225,0.429,66.89,0.995,8,0,0,0,1,0,Single,East,12-Month,1290.0,0,2023-08,Paya Lebar,Coliwoo
0.421,0.571,76.16,0.964,8,0,0,0,1,0,Twin-Share,Central,12-Month,1190.0,0,2023-08,Outram,Bonztel
0.562,0.857,60.97,0.368,8,0,0,0,1,0,Studio,North-East,3-Month,1900.0,1,2023-08,Serangoon,Bonztel
0.418,0.286,87.66,0.433,8,0,0,0,1,0,Deluxe,Central,Monthly,3120.0,1,2023-08,Rochor,Hmlet
0.138,0.429,77.52,0.281,8,0,0,0,1,0,Suite,Central,3-Month,2850.0,1,2023-08,Novena,Hmlet
0.277,0.429,64.87,0.963,8,0,0,0,1,0,Twin-Share,East,3-Month,970.0,0,2023-08,Paya Lebar,Cove
0.68,0.571,72.75,0.746,8,0,0,0,1,0,Suite,Central,12-Month,2410.0,0,2023-08,Novena,Hmlet
0.278,0.429,88.36,0.796,8,0,0,0,1,0,Suite,Central,12-Month,2330.0,0,2023-08,Rochor,Cove
0.257,0.286,61.04,0.851,8,0,0,0,1,0,Master,East,12-Month,1620.0,0,2023-08,Tampines,Figment
1.867,0.857,47.23,0.789,8,0,0,0,1,0,Single,North-East,12-Month,1160.0,0,2023-08,Sengkang,The Assembly Place
0.286,0.429,87.81,0.853,8,0,0,0,1,0,Single,Central,3-Month,1510.0,0,2023-08,Rochor,Cantonment
0.215,1.0,49.71,0.909,8,0,0,0,1,0,Master,West,12-Month,1600.0,0,2023-08,Clementi,Lyf
0.155,1.0,71.29,0.467,8,0,0,0,1,0,Master,Central,Monthly,2160.0,0,2023-08,Queenstown,Lyf
3.53,0.857,59.3,0.993,8,0,0,0,1,0,Twin-Share,West,Monthly,700.0,0,2023-08,Jurong East,Hmlet
0.709,0.429,41.33,0.85,8,0,0,0,1,0,Twin-Share,North,12-Month,900.0,0,2023-08,Woodlands,The Assembly Place
0.18,0.286,60.61,0.893,8,0,0,0,1,0,Master,East,Monthly,1890.0,0,2023-08,Bedok,Bonztel
0.654,1.0,81.25,0.595,8,0,0,0,1,0,Studio,Central,3-Month,2470.0,0,2023-08,Queenstown,Figment
0.147,0.286,63.43,0.847,8,0,0,0,1,0,Single,East,Monthly,1360.0,0,2023-08,Tampines,The Assembly Place
0.534,0.429,60.78,0.498,8,0,0,0,1,0,Suite,East,3-Month,2560.0,1,2023-08,Paya Lebar,Hmlet
0.347,0.857,75.45,1.0,8,0,0,0,1,0,Twin-Share,Central,3-Month,1090.0,0,2023-08,Outram,Figment
0.931,0.429,66.77,0.909,8,0,0,0,1,0,Twin-Share,Central,6-Month,1000.0,1,2023-08,Toa Payoh,Figment
0.548,0.286,55.56,0.785,8,0,0,0,1,0,Master,North-East,12-Month,1730.0,0,2023-08,Ang Mo Kio,Figment
0.668,0.571,65.69,0.368,8,0,0,0,1,0,Studio,Central,6-Month,2250.0,0,2023-08,Toa Payoh,Figment
1.765,0.429,57.72,0.753,8,0,0,0,1,0,Suite,North-East,6-Month,2080.0,1,2023-08,Sengkang,Coliwoo
0.512,0.286,69.44,0.696,8,0,0,0,1,0,Suite,Central,6-Month,2470.0,1,2023-08,Queenstown,Bonztel
0.194,0.857,79.88,0.831,8,0,0,0,1,0,Single,Central,3-Month,1610.0,0,2023-08,Rochor,Cantonment
0.333,1.0,73.25,0.786,8,0,0,0,1,0,Single,Central,6-Month,1580.0,0,2023-08,Toa Payoh,Bonztel
1.671,0.857,67.16,0.882,8,0,0,0,1,0,Single,Central,12-Month,1240.0,0,2023-08,Bishan,Figment
3.185,0.857,51.62,1.0,8,0,0,0,1,0,Twin-Share,West,6-Month,740.0,0,2023-08,Jurong East,The Assembly Place
0.263,0.857,83.21,0.731,8,0,0,0,1,0,Suite,Central,6-Month,2700.0,0,2023-08,Novena,The Assembly Place
0.428,0.286,62.94,0.962,8,0,0,0,1,0,Master,West,6-Month,1550.0,0,2023-08,Buona Vista,Lyf
0.798,0.286,79.04,0.744,8,0,0,0,1,0,Suite,Central,Monthly,2290.0,1,2023-08,Novena,Cantonment
0.653,0.571,36.7,1.0,8,0,0,0,1,0,Master,North,Monthly,1690.0,0,2023-08,Woodlands,Cove
0.447,1.0,80.04,0.877,8,0,0,0,1,0,Deluxe,Central,12-Month,3010.0,0,2023-08,Outram,The Assembly Place
0.613,0.714,51.87,0.772,8,0,0,0,1,0,Single,East,3-Month,1190.0,0,2023-08,Tampines,Hmlet
1.056,0.571,89.14,0.538,8,0,0,0,1,0,Master,Central,12-Month,1760.0,0,2023-08,Rochor,The Assembly Place
0.159,0.286,44.23,0.281,8,0,0,0,1,0,Deluxe,North,3-Month,2580.0,1,2023-08,Yishun,Lyf
0.477,0.857,67.55,0.699,8,0,0,0,1,0,Master,Central,12-Month,1970.0,0,2023-08,Toa Payoh,Bonztel
0.138,0.714,55.03,0.534,8,0,0,0,1,0,Master,North-East,6-Month,1880.0,0,2023-08,Ang Mo Kio,Bonztel
0.524,0.714,51.65,0.924,8,0,0,0,1,0,Twin-Share,North,3-Month,1010.0,0,2023-08,Yishun,Bonztel
0.575,1.0,87.73,0.513,8,0,0,0,1,0,Deluxe,Central,6-Month,3070.0,0,2023-08,Rochor,Cantonment
0.974,0.571,83.9,0.398,8,0,0,0,1,0,Studio,Central,Monthly,2210.0,1,2023-08,Outram,Bonztel
1.02,0.429,52.7,0.839,8,0,0,0,1,0,Master,North-East,3-Month,1680.0,0,2023-08,Sengkang,Hmlet
0.565,0.429,46.98,1.0,8,0,0,0,1,0,Twin-Share,North-East,12-Month,940.0,0,2023-08,Punggol,Coliwoo
0.591,0.714,66.5,0.523,8,0,0,0,1,0,Suite,Central,3-Month,2600.0,0,2023-08,Toa Payoh,Lyf
0.088,0.429,54.51,1.0,8,0,0,0,1,0,Twin-Share,East,12-Month,930.0,0,2023-08,Tampines,Hmlet
1.585,0.714,58.07,0.544,8,0,0,0,1,0,Master,Central,6-Month,1790.0,0,2023-08,Bishan,Figment
0.196,0.286,79.19,1.0,8,0,0,0,1,0,Twin-Share,Central,Monthly,1310.0,0,2023-08,Rochor,Hmlet
0.023,0.714,53.67,0.595,8,0,0,0,1,0,Studio,East,Monthly,2150.0,1,2023-08,Tampines,Coliwoo
0.539,0.429,91.91,0.706,8,0,0,0,1,0,Master,Central,Monthly,2250.0,0,2023-08,Rochor,Cove
0.529,1.0,44.14,1.0,8,0,0,0,1,0,Twin-Share,North,6-Month,1010.0,0,2023-08,Woodlands,Coliwoo
0.333,0.857,72.89,1.0,8,0,0,0,1,0,Single,West,Monthly,1250.0,0,2023-08,Buona Vista,Cove
0.637,0.429,52.88,0.841,8,0,0,0,1,0,Single,North-East,12-Month,1220.0,0,2023-08,Ang Mo Kio,Bonztel
0.631,0.429,78.07,0.505,8,0,0,0,1,0,Studio,Central,Monthly,2400.0,1,2023-08,Kallang,Coliwoo
0.609,0.857,63.16,0.402,8,0,0,0,1,0,Deluxe,North-East,Monthly,2800.0,0,2023-08,Serangoon,Cove
0.744,0.429,45.44,0.959,8,0,0,0,1,0,Single,North,12-Month,1070.0,0,2023-08,Yishun,Cove
0.4,0.429,39.08,0.883,8,0,0,0,1,0,Single,North,Monthly,1410.0,0,2023-08,Woodlands,Hmlet
0.291,0.571,80.42,0.436,8,0,0,0,1,0,Suite,Central,12-Month,2480.0,0,2023-08,Outram,Lyf
0.322,1.0,64.23,0.96,8,0,0,0,1,0,Master,East,6-Month,1630.0,0,2023-08,Paya Lebar,Cove
0.833,0.571,66.12,0.361,8,0,0,0,1,0,Suite,Central,3-Month,2490.0,1,2023-08,Geylang,Cantonment
0.208,0.286,84.23,0.984,8,0,0,0,1,0,Single,Central,Monthly,1560.0,0,2023-08,Novena,Bonztel
0.431,0.571,84.37,0.244,8,0,0,0,1,0,Deluxe,Central,Monthly,3280.0,1,2023-08,Kallang,Bonztel
0.423,0.571,79.82,0.585,8,0,0,0,1,0,Single,Central,3-Month,1550.0,1,2023-08,Geylang,Coliwoo
0.358,0.857,46.87,0.962,8,0,0,0,1,0,Single,North,12-Month,1280.0,0,2023-08,Woodlands,Cove
0.81,0.429,53.3,0.348,8,0,0,0,1,0,Suite,East,3-Month,2190.0,0,2023-08,Tampines,Bonztel
0.428,0.857,57.75,0.292,8,0,0,0,1,0,Deluxe,North-East,Monthly,3040.0,1,2023-08,Ang Mo Kio,The Assembly Place
3.272,0.571,57.5,0.89,8,0,0,0,1,0,Twin-Share,West,3-Month,760.0,0,2023-08,Jurong East,Cantonment
0.16,1.0,66.91,0.917,8,0,0,0,1,0,Twin-Share,Central,6-Month,1200.0,0,2023-08,Geylang,The Assembly Place
0.394,0.429,76.1,0.983,8,0,0,0,1,0,Twin-Share,Central,12-Month,1110.0,0,2023-08,Outram,Bonztel
0.746,0.857,64.59,0.981,8,0,0,0,1,0,Master,West,3-Month,1680.0,0,2023-08,Buona Vista,Cantonment
0.414,0.429,63.16,0.659,8,0,0,0,1,0,Deluxe,West,6-Month,2450.0,1,2023-08,Buona Vista,Bonztel
0.13,0.857,35.01,0.691,8,0,0,0,1,0,Studio,North,Monthly,2000.0,0,2023-08,Woodlands,Figment
0.45,0.857,68.03,0.861,8,0,0,0,1,0,Master,North-East,3-Month,1880.0,0,2023-08,Serangoon,The Assembly Place
0.281,1.0,78.3,0.88,8,0,0,0,1,0,Twin-Share,Central,12-Month,1150.0,0,2023-08,Queenstown,Hmlet
0.017,0.714,63.87,0.885,8,0,0,0,1,0,Single,North-East,6-Month,1260.0,0,2023-08,Serangoon,Cove
0.768,1.0,68.53,0.892,8,0,0,0,1,0,Twin-Share,Central,6-Month,1110.0,0,2023-08,Toa Payoh,Coliwoo
0.738,0.571,54.82,0.182,8,0,0,0,1,0,Suite,North-East,Monthly,2430.0,1,2023-08,Serangoon,Cove
0.454,0.714,40.95,0.481,8,0,0,0,1,0,Suite,North,3-Month,2370.0,0,2023-08,Woodlands,Bonztel
0.158,0.857,61.38,0.428,8,0,0,0,1,0,Deluxe,East,3-Month,2900.0,1,2023-08,Paya Lebar,Hmlet
1.13,1.0,50.4,1.0,8,0,0,0,1,0,Master,North,6-Month,1410.0,0,2023-08,Yishun,Cove
0.727,0.286,55.02,0.878,8,0,0,0,1,0,Twin-Share,North-East,6-Month,970.0,0,2023-08,Ang Mo Kio,Coliwoo
1.056,1.0,82.37,0.677,8,0,0,0,1,0,Studio,Central,3-Month,2300.0,0,2023-08,Kallang,Hmlet
0.413,0.286,78.0,0.895,8,0,0,0,1,0,Single,Central,6-Month,1580.0,0,2023-08,Rochor,Lyf
0.905,0.286,41.05,0.446,8,0,0,0,1,0,Master,North,Monthly,1730.0,0,2023-08,Woodlands,Cove
0.35,0.857,71.07,0.947,8,0,0,0,1,0,Single,West,Monthly,1300.0,0,2023-08,Buona Vista,Figment
0.552,0.857,63.73,0.936,8,0,0,0,1,0,Twin-Share,East,3-Month,870.0,0,2023-08,Tampines,The Assembly Place
0.24,1.0,48.1,0.68,8,0,0,0,1,0,Studio,North-East,3-Month,1910.0,0,2023-08,Punggol,Cove
0.309,0.571,63.69,0.989,8,0,0,0,1,0,Twin-Share,East,12-Month,1010.0,0,2023-08,Tampines,Coliwoo
0.412,0.857,72.49,0.552,8,0,0,0,1,0,Studio,East,3-Month,2300.0,0,2023-08,Paya Lebar,Bonztel
0.587,0.429,86.02,0.948,8,0,0,0,1,0,Single,Central,6-Month,1440.0,0,2023-08,Rochor,The Assembly Place
0.31,0.429,43.97,0.792,8,0,0,0,1,0,Suite,North,12-Month,2070.0,0,2023-08,Woodlands,Bonztel
0.413,0.571,61.0,0.431,8,0,0,0,1,0,Studio,North-East,3-Month,2060.0,1,2023-08,Serangoon,The Assembly Place
2.589,0.571,55.12,1.0,8,0,0,0,1,0,Twin-Share,West,12-Month,780.0,0,2023-08,Jurong East,Figment
0.304,0.429,71.17,0.984,8,0,0,0,1,0,Single,West,12-Month,1080.0,0,2023-08,Buona Vista,Hmlet
0.126,0.857,45.92,0.642,8,0,0,0,1,0,Single,North-East,Monthly,1430.0,0,2023-08,Punggol,Coliwoo
0.495,0.429,78.55,0.654,9,0,0,0,1,0,Master,Central,Monthly,1910.0,0,2023-09,Novena,Cantonment
0.76,0.429,68.25,0.339,9,0,0,0,1,0,Deluxe,North-East,Monthly,2480.0,1,2023-09,Serangoon,Cove
0.55,0.286,61.89,0.257,9,0,0,0,1,0,Deluxe,East,3-Month,2810.0,1,2023-09,Paya Lebar,Lyf
0.793,1.0,72.14,1.0,9,0,0,0,1,0,Twin-Share,Central,Monthly,1210.0,0,2023-09,Queenstown,The Assembly Place
3.179,0.714,48.16,0.832,9,0,0,0,1,0,Suite,West,6-Month,1720.0,0,2023-09,Jurong East,Coliwoo
1.852,0.286,62.84,0.968,9,0,0,0,1,0,Master,Central,3-Month,1800.0,0,2023-09,Bishan,Cove
0.59,0.571,87.13,0.452,9,0,0,0,1,0,Deluxe,Central,12-Month,2820.0,0,2023-09,Rochor,The Assembly Place
0.216,0.714,48.72,0.614,9,0,0,0,1,0,Deluxe,North,6-Month,2320.0,0,2023-09,Yishun,Coliwoo
0.454,0.714,60.47,0.77,9,0,0,0,1,0,Studio,North-East,6-Month,1950.0,0,2023-09,Serangoon,Lyf
0.294,1.0,78.83,0.979,9,0,0,0,1,0,Single,East,Monthly,1440.0,1,2023-09,Paya Lebar,Cantonment
0.293,0.429,41.35,0.777,9,0,0,0,1,0,Studio,North,12-Month,1640.0,0,2023-09,Woodlands,Figment
0.337,1.0,74.09,0.374,9,0,0,0,1,0,Deluxe,East,12-Month,2440.0,0,2023-09,Paya Lebar,Lyf
0.073,0.571,93.99,0.788,9,0,0,0,1,0,Suite,Central,Monthly,2630.0,1,2023-09,Rochor,Hmlet
0.211,0.286,82.35,0.546,9,0,0,0,1,0,Suite,Central,Monthly,3060.0,0,2023-09,Kallang,Figment
0.339,1.0,65.33,0.51,9,0,0,0,1,0,Deluxe,East,3-Month,2700.0,1,2023-09,Paya Lebar,Cove
0.23,0.429,68.94,0.232,9,0,0,0,1,0,Deluxe,Central,3-Month,3050.0,1,2023-09,Toa Payoh,Coliwoo
1.948,0.714,60.51,0.9,9,0,0,0,1,0,Master,Central,Monthly,1790.0,0,2023-09,Bishan,Figment
0.42,0.857,53.13,0.915,9,0,0,0,1,0,Studio,North-East,6-Month,1910.0,0,2023-09,Punggol,Cove
0.321,0.857,76.91,0.478,9,0,0,0,1,0,Deluxe,Central,6-Month,3060.0,0,2023-09,Queenstown,Hmlet
0.348,0.714,62.38,0.918,9,0,0,0,1,0,Master,East,6-Month,1920.0,0,2023-09,Paya Lebar,Figment
0.258,0.714,47.36,0.827,9,0,0,0,1,0,Single,North,Monthly,1410.0,0,2023-09,Yishun,The Assembly Place
0.657,0.286,72.98,0.852,9,0,0,0,1,0,Single,East,3-Month,1340.0,0,2023-09,Paya Lebar,Figment
0.168,0.857,70.33,0.374,9,0,0,0,1,0,Deluxe,Central,12-Month,2580.0,1,2023-09,Queenstown,Cove
1.698,0.857,65.03,0.884,9,0,0,0,1,0,Studio,Central,6-Month,1870.0,1,2023-09,Bishan,Coliwoo
0.184,1.0,75.56,0.366,9,0,0,0,1,0,Suite,Central,Monthly,2870.0,1,2023-09,Kallang,Bonztel
0.195,0.429,69.17,0.943,9,0,0,0,1,0,Master,East,12-Month,1690.0,0,2023-09,Paya Lebar,Coliwoo
0.562,0.286,64.09,0.856,9,0,0,0,1,0,Studio,West,Monthly,1780.0,0,2023-09,Clementi,The Assembly Place
0.496,0.286,68.3,0.066,9,0,0,0,1,0,Deluxe,Central,Monthly,2930.0,0,2023-09,Geylang,Hmlet
2.618,1.0,45.24,1.0,9,0,0,0,1,0,Master,West,6-Month,1270.0,0,2023-09,Jurong East,Lyf
1.422,0.286,52.61,1.0,9,0,0,0,1,0,Twin-Share,North-East,3-Month,950.0,0,2023-09,Sengkang,Bonztel
0.466,1.0,60.2,0.832,9,0,0,0,1,0,Master,North-East,6-Month,1700.0,0,2023-09,Serangoon,Coliwoo
0.214,0.571,81.43,0.978,9,0,0,0,1,0,Studio,Central,12-Month,1930.0,0,2023-09,Geylang,The Assembly Place
0.205,0.286,81.18,0.671,9,0,0,0,1,0,Studio,Central,12-Month,2120.0,0,2023-09,Outram,Coliwoo
0.315,0.714,49.13,0.953,9,0,0,0,1,0,Master,North-East,12-Month,1540.0,0,2023-09,Punggol,Hmlet
0.418,0.857,52.2,0.502,9,0,0,0,1,0,Deluxe,North-East,12-Month,2530.0,1,2023-09,Ang Mo Kio,Lyf
0.564,0.429,67.83,0.926,9,0,0,0,1,0,Single,North-East,3-Month,1240.0,0,2023-09,Serangoon,Lyf
0.343,0.857,87.32,0.934,9,0,0,0,1,0,Twin-Share,Central,3-Month,1250.0,0,2023-09,Rochor,Cantonment
0.589,0.714,36.12,0.369,9,0,0,0,1,0,Studio,North,6-Month,1940.0,1,2023-09,Woodlands,The Assembly Place
0.448,0.571,71.9,1.0,9,0,0,0,1,0,Single,Central,Monthly,1650.0,0,2023-09,Outram,Bonztel
3.487,1.0,51.93,0.785,9,0,0,0,1,0,Deluxe,West,6-Month,1710.0,1,2023-09,Jurong East,Cantonment
1.671,1.0,67.93,0.366,9,0,0,0,1,0,Suite,Central,6-Month,2590.0,1,2023-09,Bishan,Figment
2.049,0.857,66.1,0.555,9,0,0,0,1,0,Suite,Central,6-Month,2250.0,1,2023-09,Bishan,Bonztel
0.533,1.0,52.4,0.837,9,0,0,0,1,0,Master,East,3-Month,1790.0,0,2023-09,Tampines,Bonztel
0.17,1.0,57.65,0.771,9,0,0,0,1,0,Master,East,6-Month,1930.0,0,2023-09,Paya Lebar,Coliwoo
2.012,0.714,52.72,0.896,9,0,0,0,1,0,Twin-Share,North-East,12-Month,730.0,0,2023-09,Sengkang,Figment
0.12,0.429,73.37,0.788,9,0,0,0,1,0,Master,Central,Monthly,2190.0,0,2023-09,Geylang,Bonztel
0.444,0.714,92.24,0.585,9,0,0,0,1,0,Studio,Central,Monthly,2500.0,0,2023-09,Novena,Cantonment
0.533,1.0,42.83,0.953,9,0,0,0,1,0,Twin-Share,North,12-Month,890.0,0,2023-09,Woodlands,Lyf
0.286,0.857,68.72,0.883,9,0,0,0,1,0,Single,North-East,3-Month,1330.0,0,2023-09,Serangoon,Cantonment
0.114,0.857,65.73,0.782,9,0,0,0,1,0,Studio,North-East,12-Month,1820.0,1,2023-09,Serangoon,Figment
0.742,1.0,71.33,1.0,9,0,0,0,1,0,Single,Central,12-Month,1420.0,0,2023-09,Queenstown,Cantonment
1.675,0.714,44.18,0.602,9,0,0,0,1,0,Deluxe,North-East,12-Month,2350.0,0,2023-09,Sengkang,Figment
0.736,1.0,77.5,0.321,9,0,0,0,1,0,Suite,Central,3-Month,2770.0,1,2023-09,Kallang,Hmlet
1.751,0.571,64.7,0.938,9,0,0,0,1,0,Single,Central,12-Month,1140.0,0,2023-09,Bishan,Cantonment
0.327,1.0,49.11,0.385,9,0,0,0,1,0,Deluxe,North,6-Month,2710.0,0,2023-09,Yishun,Lyf
1.5,0.714,50.56,0.726,9,0,0,0,1,0,Master,North-East,3-Month,1710.0,0,2023-09,Sengkang,Hmlet
0.286,0.714,73.33,0.923,9,0,0,0,1,0,Twin-Share,Central,6-Month,1090.0,0,2023-09,Geylang,Bonztel
0.609,0.286,74.46,0.978,9,0,0,0,1,0,Twin-Share,West,12-Month,930.0,0,2023-09,Buona Vista,Bonztel
0.378,0.714,61.0,0.434,9,0,0,0,1,0,Deluxe,North-East,6-Month,2720.0,1,2023-09,Serangoon,Cove
0.529,0.286,76.13,0.79,9,0,0,0,1,0,Twin-Share,Central,3-Month,1280.0,1,2023-09,Toa Payoh,Cantonment
0.315,0.714,77.52,0.651,9,0,0,0,1,0,Deluxe,West,Monthly,3040.0,0,2023-09,Buona Vista,Cove
1.888,0.714,48.02,0.578,9,0,0,0,1,0,Suite,North-East,3-Month,2070.0,0,2023-09,Sengkang,Hmlet
0.113,0.857,77.29,0.997,9,0,0,0,1,0,Twin-Share,Central,12-Month,1150.0,0,2023-09,Geylang,Figment
0.369,0.714,42.3,0.347,9,0,0,0,1,0,Studio,North,Monthly,2100.0,1,2023-09,Yishun,Cantonment
0.345,1.0,78.48,0.923,9,0,0,0,1,0,Master,Central,12-Month,1780.0,0,2023-09,Outram,Cantonment
0.309,0.571,87.65,0.952,9,0,0,0,1,0,Single,Central,6-Month,1620.0,0,2023-09,Rochor,Bonztel
1.383,0.571,52.55,0.534,9,0,0,0,1,0,Deluxe,North-East,3-Month,2280.0,0,2023-09,Sengkang,Cove
0.435,0.286,77.47,1.0,9,0,0,0,1,0,Twin-Share,Central,12-Month,1020.0,0,2023-09,Queenstown,Lyf
0.361,0.714,76.96,0.797,9,0,0,0,1,0,Master,Central,6-Month,1810.0,1,2023-09,Outram,Bonztel
0.454,0.857,85.9,0.494,9,0,0,0,1,0,Suite,Central,Monthly,2830.0,1,2023-09,Queenstown,Cantonment
0.701,1.0,70.93,0.14,9,0,0,0,1,0,Suite,Central,3-Month,2910.0,1,2023-09,Toa Payoh,Figment
0.245,0.857,65.77,0.94,9,0,0,0,1,0,Twin-Share,Central,6-Month,1080.0,0,2023-09,Outram,The Assembly Place
1.66,1.0,50.28,0.925,9,0,0,0,1,0,Master,North-East,3-Month,1660.0,1,2023-09,Sengkang,Bonztel
0.256,0.714,71.47,0.786,9,0,0,0,1,0,Deluxe,West,3-Month,2460.0,1,2023-09,Buona Vista,Bonztel
1.298,1.0,51.47,0.438,9,0,0,0,1,0,Deluxe,North-East,6-Month,2480.0,1,2023-09,Sengkang,Lyf
0.43,0.714,73.88,0.296,9,0,0,0,1,0,Suite,Central,12-Month,2560.0,0,2023-09,Kallang,Hmlet
0.455,0.714,81.37,0.567,9,0,0,0,1,0,Studio,Central,Monthly,2200.0,1,2023-09,Novena,Bonztel
0.56,0.857,89.73,0.806,9,0,0,0,1,0,Studio,Central,3-Month,2350.0,0,2023-09,Rochor,Hmlet
0.163,0.857,76.33,0.678,9,0,0,0,1,0,Deluxe,Central,6-Month,2750.0,0,2023-09,Geylang,Hmlet
0.086,0.714,79.74,0.787,9,0,0,0,1,0,Studio,Central,6-Month,2160.0,1,2023-09,Kallang,Figment
0.295,1.0,78.45,0.955,9,0,0,0,1,0,Twin-Share,Central,12-Month,1200.0,0,2023-09,Novena,The Assembly Place
2.604,0.714,46.89,0.73,9,0,0,0,1,0,Twin-Share,West,6-Month,810.0,0,2023-09,Jurong East,Cove
0.161,0.429,54.46,0.85,9,0,0,0,1,0,Suite,North-East,3-Month,2250.0,1,2023-09,Ang Mo Kio,Cove
1.666,0.429,63.45,0.513,9,0,0,0,1,0,Deluxe,Central,Monthly,2930.0,1,2023-09,Bishan,The Assembly Place
2.613,0.714,60.69,0.924,9,0,0,0,1,0,Single,West,Monthly,900.0,0,2023-09,Jurong East,Bonztel
0.228,0.714,56.8,0.796,9,0,0,0,1,0,Suite,West,12-Month,2060.0,0,2023-09,Clementi,Cantonment
0.344,0.857,93.72,0.841,9,0,0,0,1,0,Deluxe,Central,12-Month,2670.0,0,2023-09,Rochor,Cantonment
0.392,0.857,76.92,0.402,9,0,0,0,1,0,Deluxe,Central,Monthly,3250.0,1,2023-09,Queenstown,Hmlet
0.418,0.714,79.95,1.0,9,0,0,0,1,0,Single,Central,3-Month,1460.0,0,2023-09,Kallang,Coliwoo
0.08,0.286,78.94,0.931,9,0,0,0,1,0,Single,Central,6-Month,1390.0,0,2023-09,Rochor,Bonztel
0.837,0.571,47.83,0.293,9,0,0,0,1,0,Deluxe,North,6-Month,2300.0,1,2023-09,Woodlands,Bonztel
0.593,1.0,59.91,0.863,9,0,0,0,1,0,Studio,East,12-Month,1810.0,0,2023-09,Tampines,Cantonment
0.426,1.0,86.64,0.936,9,0,0,0,1,0,Single,Central,12-Month,1480.0,0,2023-09,Rochor,Coliwoo
0.371,0.286,78.35,0.525,9,0,0,0,1,0,Studio,Central,12-Month,2190.0,1,2023-09,Outram,Lyf
0.233,0.714,61.01,0.475,9,0,0,0,1,0,Studio,West,3-Month,2040.0,1,2023-09,Clementi,Lyf
0.531,0.571,63.4,0.545,9,0,0,0,1,0,Suite,North-East,6-Month,2430.0,0,2023-09,Ang Mo Kio,The Assembly Place
0.279,0.571,51.29,0.908,9,0,0,0,1,0,Master,North-East,Monthly,1620.0,0,2023-09,Ang Mo Kio,Bonztel
0.402,1.0,85.13,0.289,9,0,0,0,1,0,Deluxe,Central,12-Month,3030.0,1,2023-09,Outram,Lyf
0.22,0.571,74.71,1.0,9,0,0,0,1,0,Twin-Share,Central,Monthly,1260.0,0,2023-09,Geylang,Bonztel
1.739,0.571,72.43,0.66,9,0,0,0,1,0,Suite,Central,Monthly,2350.0,0,2023-09,Bishan,Hmlet
0.186,0.857,49.65,0.835,9,0,0,0,1,0,Deluxe,West,12-Month,2360.0,1,2023-09,Clementi,Coliwoo
