listing_id,month,year,month_num,operator,planning_area,zone,room_type,lease_type,lat,lon,mrt_dist_km,amenity_count,amenity_score,neighborhood_demand,lag_occupancy,rental_price_sgd,is_vacant,d_covid_phase2,d_absd_hike_2021,d_ahd_tightening,d_ura_guidelines,d_rental_surge
4123,2023-09,2023,9,Bonztel,Rochor,Central,Single,6-Month,1.30416,103.85587,0.08,2,0.286,78.94,0.931,1390.0,0,0,0,0,1,0
4124,2023-09,2023,9,Bonztel,Woodlands,North,Deluxe,6-Month,1.43195,103.79179,0.837,4,0.571,47.83,0.293,2300.0,1,0,0,0,1,0
4125,2023-09,2023,9,Cantonment,Tampines,East,Studio,12-Month,1.35438,103.95015,0.593,7,1.0,59.91,0.863,1810.0,0,0,0,0,1,0
4126,2023-09,2023,9,Coliwoo,Rochor,Central,Single,12-Month,1.30578,103.8525,0.426,7,1.0,86.64,0.936,1480.0,0,0,0,0,1,0
4127,2023-09,2023,9,Lyf,Outram,Central,Studio,12-Month,1.28197,103.8422,0.371,2,0.286,78.35,0.525,2190.0,1,0,0,0,1,0
4128,2023-09,2023,9,Lyf,Clementi,West,Studio,3-Month,1.31448,103.76687,0.233,5,0.714,61.01,0.475,2040.0,1,0,0,0,1,0
4129,2023-09,2023,9,The Assembly Place,Ang Mo Kio,North-East,Suite,6-Month,1.372,103.84521,0.531,4,0.571,63.4,0.545,2430.0,0,0,0,0,1,0
4130,2023-09,2023,9,Bonztel,Ang Mo Kio,North-East,Master,Monthly,1.37179,103.85115,0.279,4,0.571,51.29,0.908,1620.0,0,0,0,0,1,0
4131,2023-09,2023,9,Lyf,Outram,Central,Deluxe,12-Month,1.28291,103.84024,0.402,7,1.0,85.13,0.289,3030.0,1,0,0,0,1,0
4132,2023-09,2023,9,Bonztel,Geylang,Central,Twin-Share,Monthly,1.31839,103.88975,0.22,4,0.571,74.71,1.0,1260.0,0,0,0,0,1,0
4133,2023-09,2023,9,Hmlet,Bishan,Central,Suite,Monthly,1.35426,103.84934,1.739,4,0.571,72.43,0.66,2350.0,0,0,0,0,1,0
4134,2023-09,2023,9,Coliwoo,Clementi,West,Deluxe,12-Month,1.3139,103.76384,0.186,6,0.857,49.65,0.835,2360.0,1,0,0,0,1,0
4135,2023-09,2023,9,Cove,Serangoon,North-East,Master,6-Month,1.35796,103.87169,0.166,5,0.714,73.56,0.501,1690.0,1,0,0,0,1,0
4136,2023-09,2023,9,Bonztel,Queenstown,Central,Studio,6-Month,1.29303,103.78218,0.455,3,0.429,76.2,0.763,2230.0,0,0,0,0,1,0
4137,2023-09,2023,9,The Assembly Place,Tampines,East,Single,3-Month,1.35628,103.9393,0.731,7,1.0,59.32,0.876,1200.0,0,0,0,0,1,0
4138,2023-09,2023,9,Hmlet,Yishun,North,Deluxe,6-Month,1.42491,103.83457,0.464,3,0.429,36.09,0.426,2350.0,0,0,0,0,1,0
4139,2023-09,2023,9,Coliwoo,Serangoon,North-East,Deluxe,3-Month,1.35871,103.87497,0.467,7,1.0,58.79,0.206,2610.0,0,0,0,0,1,0
4140,2023-09,2023,9,Coliwoo,Geylang,Central,Deluxe,3-Month,1.32132,103.88506,0.768,5,0.714,70.38,0.265,2800.0,0,0,0,0,1,0
4141,2023-09,2023,9,Coliwoo,Ang Mo Kio,North-East,Studio,12-Month,1.36824,103.85132,0.274,4,0.571,58.58,0.835,1880.0,1,0,0,0,1,0
4142,2023-09,2023,9,The Assembly Place,Buona Vista,West,Single,12-Month,1.30321,103.78993,0.455,4,0.571,70.15,0.845,1170.0,0,0,0,0,1,0
4143,2023-09,2023,9,Cantonment,Woodlands,North,Studio,Monthly,1.4404,103.78524,0.366,7,1.0,44.38,0.634,2010.0,0,0,0,0,1,0
4144,2023-09,2023,9,Cove,Queenstown,Central,Single,6-Month,1.29432,103.79016,0.451,3,0.429,68.11,0.84,1330.0,0,0,0,0,1,0
4145,2023-09,2023,9,Figment,Punggol,North-East,Deluxe,Monthly,1.40156,103.90244,0.271,7,1.0,49.47,0.459,2860.0,1,0,0,0,1,0
4146,2023-09,2023,9,Cantonment,Sengkang,North-East,Single,12-Month,1.39271,103.89842,1.335,7,1.0,56.13,0.927,1090.0,0,0,0,0,1,0
4147,2023-09,2023,9,Hmlet,Jurong East,West,Suite,Monthly,1.33056,103.73748,3.494,5,0.714,65.99,0.817,1770.0,0,0,0,0,1,0
4148,2023-09,2023,9,Hmlet,Punggol,North-East,Twin-Share,Monthly,1.40284,103.90257,0.129,5,0.714,42.37,0.972,1010.0,0,0,0,0,1,0
4149,2023-10,2023,10,Cove,Bishan,Central,Suite,6-Month,1.35279,103.84996,1.904,2,0.286,65.17,0.496,2190.0,0,0,0,0,1,0
4150,2023-10,2023,10,Cantonment,Punggol,North-East,Studio,6-Month,1.40502,103.89711,0.61,3,0.429,56.87,0.894,1920.0,0,0,0,0,1,0
4151,2023-10,2023,10,Bonztel,Serangoon,North-East,Single,3-Month,1.35703,103.86926,0.245,7,1.0,57.46,0.693,1340.0,0,0,0,0,1,0
4152,2023-10,2023,10,Coliwoo,Woodlands,North,Suite,3-Month,1.43851,103.78365,0.35,7,1.0,48.04,0.836,2170.0,0,0,0,0,1,0
4153,2023-10,2023,10,The Assembly Place,Clementi,West,Deluxe,Monthly,1.31352,103.76177,0.395,2,0.286,57.32,0.654,2590.0,0,0,0,0,1,0
4154,2023-10,2023,10,The Assembly Place,Clementi,West,Master,6-Month,1.31827,103.76153,0.507,2,0.286,58.03,0.86,1380.0,0,0,0,0,1,0
4155,2023-10,2023,10,The Assembly Place,Novena,Central,Deluxe,12-Month,1.32393,103.8417,0.506,5,0.714,83.4,0.744,2510.0,0,0,0,0,1,0
4156,2023-10,2023,10,Coliwoo,Ang Mo Kio,North-East,Single,12-Month,1.36552,103.84912,0.489,2,0.286,57.1,0.882,1220.0,0,0,0,0,1,0
4157,2023-10,2023,10,Lyf,Woodlands,North,Suite,6-Month,1.44155,103.78223,0.67,2,0.286,45.44,0.702,2090.0,0,0,0,0,1,0
4158,2023-10,2023,10,Coliwoo,Tampines,East,Master,6-Month,1.34877,103.94471,0.471,2,0.286,53.58,0.673,1710.0,0,0,0,0,1,0
4159,2023-10,2023,10,Bonztel,Paya Lebar,East,Deluxe,3-Month,1.3156,103.89453,0.289,5,0.714,69.8,0.447,2570.0,0,0,0,0,1,0
4160,2023-10,2023,10,Bonztel,Ang Mo Kio,North-East,Master,3-Month,1.36919,103.84841,0.145,7,1.0,54.46,0.53,1810.0,1,0,0,0,1,0
4161,2023-10,2023,10,Hmlet,Novena,Central,Twin-Share,12-Month,1.3193,103.84656,0.295,6,0.857,72.88,0.936,1090.0,0,0,0,0,1,0
4162,2023-10,2023,10,Lyf,Tampines,East,Deluxe,Monthly,1.35671,103.94965,0.661,2,0.286,53.71,0.765,2600.0,1,0,0,0,1,0
4163,2023-10,2023,10,Bonztel,Bishan,Central,Suite,Monthly,1.35184,103.84793,1.99,5,0.714,62.85,0.634,2300.0,0,0,0,0,1,0
4164,2023-10,2023,10,Coliwoo,Punggol,North-East,Master,Monthly,1.40312,103.89975,0.321,5,0.714,43.96,0.924,1710.0,0,0,0,0,1,0
4165,2023-10,2023,10,Cove,Yishun,North,Twin-Share,12-Month,1.42998,103.83466,0.137,6,0.857,47.22,0.827,830.0,0,0,0,0,1,0
4166,2023-10,2023,10,The Assembly Place,Jurong East,West,Suite,Monthly,1.3323,103.74281,3.106,3,0.429,54.59,0.854,1720.0,0,0,0,0,1,0
4167,2023-10,2023,10,The Assembly Place,Outram,Central,Master,6-Month,1.28152,103.83592,0.536,2,0.286,71.86,0.812,1980.0,1,0,0,0,1,0
4168,2023-10,2023,10,Hmlet,Paya Lebar,East,Master,3-Month,1.32401,103.8938,0.598,5,0.714,58.44,0.862,1610.0,0,0,0,0,1,0
4169,2023-10,2023,10,Lyf,Woodlands,North,Twin-Share,3-Month,1.44039,103.7855,0.354,6,0.857,43.47,0.933,1030.0,0,0,0,0,1,0
4170,2023-10,2023,10,Coliwoo,Tampines,East,Deluxe,6-Month,1.35235,103.94382,0.149,7,1.0,54.24,0.104,2710.0,0,0,0,0,1,0
4171,2023-10,2023,10,Hmlet,Paya Lebar,East,Suite,6-Month,1.32149,103.89542,0.5,5,0.714,52.69,0.955,2100.0,0,0,0,0,1,0
4172,2023-10,2023,10,Hmlet,Bedok,East,Suite,Monthly,1.32304,103.93348,0.383,6,0.857,57.26,0.606,2370.0,1,0,0,0,1,0
4173,2023-10,2023,10,Hmlet,Kallang,Central,Twin-Share,6-Month,1.30965,103.87059,0.162,5,0.714,76.5,0.86,1180.0,0,0,0,0,1,0
4174,2023-10,2023,10,Cantonment,Woodlands,North,Single,12-Month,1.44243,103.78596,0.564,2,0.286,50.68,0.903,1180.0,0,0,0,0,1,0
4175,2023-10,2023,10,Coliwoo,Paya Lebar,East,Single,12-Month,1.3198,103.89473,0.303,3,0.429,66.08,0.716,1130.0,0,0,0,0,1,0
4176,2023-10,2023,10,Coliwoo,Woodlands,North,Suite,3-Month,1.43718,103.78658,0.025,6,0.857,45.58,0.137,2250.0,1,0,0,0,1,0
4177,2023-10,2023,10,Figment,Ang Mo Kio,North-East,Studio,12-Month,1.37355,103.84569,0.587,3,0.429,57.64,0.918,1700.0,0,0,0,0,1,0
4178,2023-10,2023,10,Bonztel,Rochor,Central,Twin-Share,12-Month,1.30391,103.85306,0.363,3,0.429,86.0,1.0,1080.0,0,0,0,0,1,0
4179,2023-10,2023,10,Cove,Sengkang,North-East,Twin-Share,6-Month,1.38824,103.88942,2.277,3,0.429,43.6,0.883,720.0,0,0,0,0,1,0
4180,2023-10,2023,10,Hmlet,Ang Mo Kio,North-East,Deluxe,Monthly,1.37058,103.84749,0.236,6,0.857,59.26,0.682,2580.0,1,0,0,0,1,0
4181,2023-10,2023,10,Cove,Paya Lebar,East,Deluxe,12-Month,1.31446,103.89724,0.594,2,0.286,60.99,0.589,2480.0,1,0,0,0,1,0
4182,2023-10,2023,10,Hmlet,Ang Mo Kio,North-East,Master,Monthly,1.36761,103.84842,0.281,5,0.714,50.58,0.526,1870.0,1,0,0,0,1,0
4183,2023-10,2023,10,Figment,Bedok,East,Deluxe,3-Month,1.3213,103.93269,0.417,3,0.429,52.11,0.163,2430.0,1,0,0,0,1,0
4184,2023-10,2023,10,Lyf,Toa Payoh,Central,Studio,12-Month,1.335,103.8534,0.359,4,0.571,67.59,0.892,1990.0,0,0,0,0,1,0
4185,2023-10,2023,10,Figment,Bishan,Central,Studio,3-Month,1.34974,103.84727,1.771,7,1.0,63.03,0.791,1810.0,0,0,0,0,1,0
4186,2023-10,2023,10,The Assembly Place,Jurong East,West,Master,6-Month,1.33803,103.74221,3.578,4,0.571,49.79,1.0,1150.0,0,0,0,0,1,0
4187,2023-10,2023,10,Figment,Serangoon,North-East,Studio,Monthly,1.35991,103.87176,0.382,7,1.0,70.65,0.91,2200.0,0,0,0,0,1,0
4188,2023-10,2023,10,Coliwoo,Rochor,Central,Studio,3-Month,1.30928,103.86166,0.785,6,0.857,90.5,0.671,2080.0,0,0,0,0,1,0
4189,2023-10,2023,10,Hmlet,Jurong East,West,Single,6-Month,1.33202,103.74909,2.567,4,0.571,48.34,0.881,910.0,0,0,0,0,1,0
4190,2023-10,2023,10,Figment,Outram,Central,Deluxe,3-Month,1.27696,103.84344,0.444,3,0.429,83.62,0.316,2950.0,1,0,0,0,1,0
4191,2023-10,2023,10,Cove,Jurong East,West,Single,3-Month,1.33292,103.74671,2.823,6,0.857,56.09,0.848,1040.0,0,0,0,0,1,0
4192,2023-10,2023,10,Cantonment,Geylang,Central,Master,Monthly,1.31897,103.89092,0.076,5,0.714,78.49,0.616,2090.0,1,0,0,0,1,0
4193,2023-10,2023,10,Hmlet,Toa Payoh,Central,Single,12-Month,1.33499,103.8483,0.244,7,1.0,62.04,0.869,1440.0,0,0,0,0,1,0
4194,2023-10,2023,10,Lyf,Sengkang,North-East,Master,Monthly,1.39431,103.89281,1.524,5,0.714,50.83,0.848,1560.0,0,0,0,0,1,0
4195,2023-10,2023,10,Cove,Toa Payoh,Central,Single,3-Month,1.34032,103.84919,0.703,2,0.286,66.62,0.9,1420.0,0,0,0,0,1,0
4196,2023-10,2023,10,Coliwoo,Buona Vista,West,Studio,Monthly,1.30461,103.79044,0.307,6,0.857,64.99,0.559,2190.0,1,0,0,0,1,0
4197,2023-10,2023,10,Cantonment,Sengkang,North-East,Master,Monthly,1.39555,103.8996,0.993,2,0.286,51.22,0.926,1550.0,0,0,0,0,1,0
4198,2023-10,2023,10,Lyf,Woodlands,North,Suite,6-Month,1.43239,103.78646,0.557,4,0.571,41.91,0.383,2050.0,1,0,0,0,1,0
4199,2023-10,2023,10,Figment,Punggol,North-East,Single,6-Month,1.40441,103.90748,0.555,3,0.429,60.04,0.876,1250.0,0,0,0,0,1,0
4200,2023-10,2023,10,Cantonment,Queenstown,Central,Twin-Share,Monthly,1.29912,103.78321,0.634,6,0.857,75.66,0.914,1170.0,0,0,0,0,1,0
4201,2023-10,2023,10,Coliwoo,Geylang,Central,Master,Monthly,1.31836,103.89376,0.112,7,1.0,78.02,0.523,2230.0,1,0,0,0,1,0
4202,2023-10,2023,10,Cantonment,Novena,Central,Suite,12-Month,1.31772,103.84256,0.3,3,0.429,82.73,0.8,2270.0,0,0,0,0,1,0
4203,2023-10,2023,10,Cove,Bedok,East,Suite,3-Month,1.32867,103.92847,0.543,6,0.857,55.66,0.708,2050.0,0,0,0,0,1,0
4204,2023-10,2023,10,Coliwoo,Jurong East,West,Suite,Monthly,1.33127,103.74232,3.081,5,0.714,57.39,0.929,1730.0,0,0,0,0,1,0
4205,2023-10,2023,10,Lyf,Tampines,East,Studio,3-Month,1.35333,103.94699,0.224,3,0.429,60.56,0.747,2010.0,0,0,0,0,1,0
4206,2023-10,2023,10,Bonztel,Clementi,West,Suite,12-Month,1.31467,103.76583,0.119,3,0.429,54.29,0.84,2220.0,0,0,0,0,1,0
4207,2023-10,2023,10,Coliwoo,Bishan,Central,Twin-Share,6-Month,1.35514,103.85352,1.701,7,1.0,70.27,0.961,1120.0,0,0,0,0,1,0
4208,2023-10,2023,10,Lyf,Punggol,North-East,Deluxe,6-Month,1.40944,103.90276,0.606,2,0.286,56.91,0.616,2570.0,0,0,0,0,1,0
4209,2023-10,2023,10,Hmlet,Jurong East,West,Suite,3-Month,1.33154,103.74506,2.857,2,0.286,54.18,0.918,1680.0,1,0,0,0,1,0
4210,2023-10,2023,10,The Assembly Place,Kallang,Central,Studio,12-Month,1.30482,103.87468,0.648,7,1.0,71.8,0.619,2170.0,1,0,0,0,1,0
4211,2023-10,2023,10,Cantonment,Rochor,Central,Suite,6-Month,1.30566,103.85312,0.355,2,0.286,84.44,0.748,2480.0,1,0,0,0,1,0
4212,2023-10,2023,10,Bonztel,Yishun,North,Deluxe,12-Month,1.43071,103.83725,0.28,5,0.714,42.98,0.149,2380.0,1,0,0,0,1,0
4213,2023-10,2023,10,Coliwoo,Ang Mo Kio,North-East,Studio,Monthly,1.37593,103.8467,0.74,3,0.429,55.16,0.633,2090.0,0,0,0,0,1,0
4214,2023-10,2023,10,Lyf,Yishun,North,Twin-Share,6-Month,1.42749,103.83682,0.231,7,1.0,52.16,0.918,980.0,0,0,0,0,1,0
4215,2023-10,2023,10,The Assembly Place,Buona Vista,West,Master,12-Month,1.30571,103.79156,0.264,4,0.571,72.67,0.743,1470.0,0,0,0,0,1,0
4216,2023-10,2023,10,Lyf,Yishun,North,Suite,12-Month,1.43264,103.8367,0.43,3,0.429,48.3,0.639,2120.0,0,0,0,0,1,0
4217,2023-10,2023,10,Cantonment,Punggol,North-East,Deluxe,12-Month,1.39622,103.89922,0.939,5,0.714,49.81,0.641,1960.0,0,0,0,0,1,0
4218,2023-10,2023,10,Coliwoo,Sengkang,North-East,Deluxe,3-Month,1.39197,103.90038,1.358,3,0.429,53.9,0.618,2350.0,0,0,0,0,1,0
4219,2023-10,2023,10,Lyf,Queenstown,Central,Twin-Share,6-Month,1.29728,103.78154,0.612,5,0.714,73.62,0.989,1040.0,0,0,0,0,1,0
4220,2023-10,2023,10,Cove,Outram,Central,Single,3-Month,1.28071,103.83488,0.612,3,0.429,83.25,0.856,1330.0,0,0,0,0,1,0
4221,2023-10,2023,10,Cantonment,Sengkang,North-East,Studio,Monthly,1.39402,103.89429,1.437,2,0.286,53.79,0.817,1940.0,0,0,0,0,1,0
4222,2023-10,2023,10,Figment,Geylang,Central,Twin-Share,Monthly,1.31885,103.8922,0.072,3,0.429,65.31,0.891,1170.0,0,0,0,0,1,0
4223,2023-10,2023,10,Bonztel,Rochor,Central,Master,12-Month,1.30591,103.84982,0.72,3,0.429,80.64,0.982,1930.0,0,0,0,0,1,0
4224,2023-10,2023,10,Cantonment,Novena,Central,Studio,3-Month,1.32163,103.84463,0.195,5,0.714,74.2,0.594,2240.0,1,0,0,0,1,0
4225,2023-10,2023,10,Cove,Queenstown,Central,Deluxe,3-Month,1.29282,103.79191,0.663,4,0.571,72.84,0.388,2710.0,1,0,0,0,1,0
4226,2023-10,2023,10,Hmlet,Outram,Central,Studio,3-Month,1.28083,103.83803,0.296,2,0.286,78.56,0.779,2200.0,0,0,0,0,1,0
4227,2023-10,2023,10,Cantonment,Toa Payoh,Central,Single,12-Month,1.3347,103.84904,0.155,6,0.857,68.12,0.944,1340.0,0,0,0,0,1,0
4228,2023-10,2023,10,Hmlet,Novena,Central,Single,6-Month,1.32322,103.84227,0.406,4,0.571,70.93,0.922,1480.0,0,0,0,0,1,0
4229,2023-10,2023,10,Hmlet,Serangoon,North-East,Single,3-Month,1.36267,103.86878,0.745,6,0.857,57.06,0.922,1140.0,0,0,0,0,1,0
4230,2023-10,2023,10,Cove,Kallang,Central,Twin-Share,3-Month,1.31001,103.87584,0.427,3,0.429,74.52,0.922,1040.0,0,0,0,0,1,0
4231,2023-10,2023,10,Figment,Tampines,East,Master,6-Month,1.34759,103.95201,0.985,5,0.714,66.26,0.795,1670.0,0,0,0,0,1,0
4232,2023-10,2023,10,Figment,Punggol,North-East,Studio,12-Month,1.39769,103.90235,0.702,5,0.714,56.0,0.689,1880.0,0,0,0,0,1,0
4233,2023-10,2023,10,Bonztel,Ang Mo Kio,North-East,Master,3-Month,1.36844,103.84634,0.387,7,1.0,51.23,0.819,1650.0,0,0,0,0,1,0
4234,2023-10,2023,10,Hmlet,Yishun,North,Deluxe,6-Month,1.42501,103.83919,0.612,4,0.571,55.37,0.767,2290.0,0,0,0,0,1,0
4235,2023-10,2023,10,The Assembly Place,Toa Payoh,Central,Suite,3-Month,1.33235,103.84972,0.204,3,0.429,76.86,0.606,2710.0,0,0,0,0,1,0
4236,2023-10,2023,10,Cove,Tampines,East,Deluxe,12-Month,1.35947,103.94552,0.722,7,1.0,56.01,0.544,2190.0,1,0,0,0,1,0
4237,2023-10,2023,10,Hmlet,Toa Payoh,Central,Studio,Monthly,1.33189,103.85017,0.246,4,0.571,69.22,0.929,2220.0,0,0,0,0,1,0
4238,2023-10,2023,10,The Assembly Place,Kallang,Central,Studio,6-Month,1.31013,103.86794,0.451,6,0.857,75.14,0.792,2210.0,0,0,0,0,1,0
4239,2023-10,2023,10,Bonztel,Woodlands,North,Studio,12-Month,1.43627,103.78237,0.487,7,1.0,41.35,0.775,1770.0,1,0,0,0,1,0
4240,2023-10,2023,10,Cantonment,Serangoon,North-East,Suite,3-Month,1.35905,103.86996,0.326,4,0.571,56.63,0.387,2370.0,0,0,0,0,1,0
4241,2023-10,2023,10,Cove,Yishun,North,Suite,6-Month,1.43002,103.83214,0.379,4,0.571,50.38,0.561,2290.0,1,0,0,0,1,0
4242,2023-10,2023,10,The Assembly Place,Toa Payoh,Central,Deluxe,12-Month,1.3283,103.85204,0.673,5,0.714,69.72,0.432,2620.0,1,0,0,0,1,0
4243,2023-10,2023,10,Figment,Clementi,West,Twin-Share,12-Month,1.3202,103.76709,0.607,2,0.286,63.06,0.87,920.0,0,0,0,0,1,0
4244,2023-10,2023,10,Bonztel,Ang Mo Kio,North-East,Deluxe,3-Month,1.36852,103.84756,0.264,3,0.429,48.67,0.348,2720.0,1,0,0,0,1,0
4245,2023-10,2023,10,Bonztel,Sengkang,North-East,Single,3-Month,1.39472,103.89781,1.156,4,0.571,57.55,0.96,1170.0,0,0,0,0,1,0
4246,2023-10,2023,10,Lyf,Paya Lebar,East,Suite,12-Month,1.31957,103.88981,0.206,6,0.857,66.6,0.741,2170.0,0,0,0,0,1,0
4247,2023-10,2023,10,Hmlet,Ang Mo Kio,North-East,Deluxe,12-Month,1.36373,103.84994,0.687,6,0.857,49.75,0.356,2410.0,0,0,0,0,1,0
4248,2023-10,2023,10,Bonztel,Yishun,North,Twin-Share,Monthly,1.43021,103.83559,0.137,4,0.571,44.43,0.796,1020.0,1,0,0,0,1,0
4249,2023-10,2023,10,Bonztel,Kallang,Central,Studio,12-Month,1.30969,103.87209,0.036,7,1.0,73.16,0.806,2240.0,0,0,0,0,1,0
4250,2023-10,2023,10,Lyf,Kallang,Central,Twin-Share,6-Month,1.30892,103.86906,0.348,7,1.0,74.07,0.931,1110.0,0,0,0,0,1,0
4251,2023-10,2023,10,Figment,Tampines,East,Deluxe,3-Month,1.35281,103.95155,0.728,3,0.429,58.72,0.229,2640.0,0,0,0,0,1,0
4252,2023-10,2023,10,Figment,Punggol,North-East,Deluxe,6-Month,1.40046,103.90323,0.402,6,0.857,49.69,0.167,2380.0,1,0,0,0,1,0
4253,2023-10,2023,10,Figment,Woodlands,North,Twin-Share,Monthly,1.4424,103.79003,0.674,2,0.286,45.54,0.983,910.0,0,0,0,0,1,0
4254,2023-10,2023,10,Lyf,Serangoon,North-East,Studio,Monthly,1.35252,103.86787,0.592,5,0.714,58.65,0.667,2060.0,0,0,0,0,1,0
4255,2023-10,2023,10,The Assembly Place,Jurong East,West,Suite,Monthly,1.33808,103.7455,3.335,5,0.714,54.18,0.814,1770.0,1,0,0,0,1,0
4256,2023-10,2023,10,Hmlet,Bishan,Central,Twin-Share,6-Month,1.35525,103.84816,1.636,2,0.286,51.47,0.92,900.0,0,0,0,0,1,0
4257,2023-10,2023,10,Lyf,Kallang,Central,Single,12-Month,1.31538,103.87697,0.815,3,0.429,72.83,0.927,1280.0,0,0,0,0,1,0
4258,2023-10,2023,10,Lyf,Serangoon,North-East,Single,12-Month,1.35849,103.86982,0.283,4,0.571,65.56,0.916,1200.0,0,0,0,0,1,0
4259,2023-10,2023,10,Lyf,Serangoon,North-East,Single,3-Month,1.35648,103.87352,0.236,6,0.857,55.43,0.907,1220.0,0,0,0,0,1,0
4260,2023-10,2023,10,Hmlet,Sengkang,North-East,Master,6-Month,1.39009,103.89738,1.648,4,0.571,49.37,0.876,1530.0,0,0,0,0,1,0
4261,2023-10,2023,10,Figment,Serangoon,North-East,Suite,Monthly,1.35598,103.86983,0.184,5,0.714,55.24,0.396,2640.0,0,0,0,0,1,0
4262,2023-10,2023,10,Coliwoo,Paya Lebar,East,Twin-Share,Monthly,1.32101,103.89455,0.39,5,0.714,74.26,0.937,1090.0,0,0,0,0,1,0
4263,2023-10,2023,10,Lyf,Rochor,Central,Studio,Monthly,1.3034,103.85818,0.269,6,0.857,81.17,0.54,2760.0,0,0,0,0,1,0
4264,2023-10,2023,10,Bonztel,Sengkang,North-East,Single,Monthly,1.38877,103.90182,1.696,3,0.429,59.12,0.968,1050.0,0,0,0,0,1,0
4265,2023-11,2023,11,Hmlet,Paya Lebar,East,Single,6-Month,1.31759,103.89243,0.065,6,0.857,68.37,0.992,1410.0,0,0,0,0,1,0
4266,2023-11,2023,11,Figment,Jurong East,West,Suite,3-Month,1.33513,103.7438,3.227,4,0.571,54.92,0.899,1540.0,0,0,0,0,1,0
4267,2023-11,2023,11,Coliwoo,Novena,Central,Master,12-Month,1.32015,103.84186,0.239,5,0.714,82.38,0.955,1780.0,0,0,0,0,1,0
4268,2023-11,2023,11,Bonztel,Kallang,Central,Twin-Share,Monthly,1.30719,103.87192,0.313,7,1.0,74.2,0.953,1170.0,0,0,0,0,1,0
4269,2023-11,2023,11,Cove,Kallang,Central,Twin-Share,Monthly,1.31558,103.86952,0.679,3,0.429,75.08,1.0,1220.0,0,0,0,0,1,0
4270,2023-11,2023,11,Figment,Rochor,Central,Twin-Share,12-Month,1.30422,103.85874,0.289,4,0.571,85.21,1.0,1020.0,0,0,0,0,1,0
4271,2023-11,2023,11,Lyf,Jurong East,West,Single,3-Month,1.33643,103.73911,3.714,6,0.857,50.91,0.903,830.0,0,0,0,0,1,0
4272,2023-11,2023,11,Lyf,Yishun,North,Deluxe,3-Month,1.42499,103.83044,0.709,5,0.714,47.65,0.56,2180.0,0,0,0,0,1,0
4273,2023-11,2023,11,Bonztel,Punggol,North-East,Studio,3-Month,1.40155,103.90304,0.279,4,0.571,48.02,0.845,2040.0,0,0,0,0,1,0
4274,2023-11,2023,11,The Assembly Place,Outram,Central,Deluxe,6-Month,1.27492,103.83626,0.655,3,0.429,73.04,0.275,2620.0,1,0,0,0,1,0
4275,2023-11,2023,11,Figment,Kallang,Central,Suite,3-Month,1.3088,103.87231,0.137,7,1.0,80.11,0.323,2600.0,1,0,0,0,1,0
4276,2023-11,2023,11,Hmlet,Novena,Central,Deluxe,Monthly,1.31945,103.84853,0.507,3,0.429,73.27,0.738,2730.0,0,0,0,0,1,0
4277,2023-11,2023,11,Bonztel,Outram,Central,Master,3-Month,1.27515,103.84333,0.577,3,0.429,78.22,0.826,2090.0,0,0,0,0,1,0
4278,2023-11,2023,11,Cantonment,Bishan,Central,Studio,6-Month,1.35426,103.84853,1.743,4,0.571,56.94,0.717,1770.0,0,0,0,0,1,0
4279,2023-11,2023,11,Coliwoo,Jurong East,West,Single,3-Month,1.33666,103.74584,3.191,2,0.286,58.45,0.95,970.0,0,0,0,0,1,0
4280,2023-11,2023,11,Lyf,Jurong East,West,Master,12-Month,1.33506,103.73982,3.557,3,0.429,44.84,0.873,1120.0,0,0,0,0,1,0
4281,2023-11,2023,11,Cantonment,Paya Lebar,East,Studio,12-Month,1.31834,103.8989,0.659,7,1.0,71.22,0.869,1800.0,0,0,0,0,1,0
4282,2023-11,2023,11,Cantonment,Kallang,Central,Suite,12-Month,1.31193,103.87009,0.302,2,0.286,66.62,0.602,2350.0,0,0,0,0,1,0
4283,2023-11,2023,11,Cantonment,Punggol,North-East,Twin-Share,6-Month,1.4032,103.90098,0.191,3,0.429,52.96,0.91,940.0,0,0,0,0,1,0
4284,2023-11,2023,11,The Assembly Place,Geylang,Central,Twin-Share,Monthly,1.32195,103.89614,0.587,4,0.571,81.66,0.9,1090.0,0,0,0,0,1,0
4285,2023-11,2023,11,Cantonment,Geylang,Central,Deluxe,12-Month,1.31819,103.89179,0.104,4,0.571,68.53,0.654,2550.0,0,0,0,0,1,0
4286,2023-11,2023,11,Coliwoo,Rochor,Central,Master,Monthly,1.30899,103.8553,0.476,2,0.286,90.71,0.704,2040.0,1,0,0,0,1,0
4287,2023-11,2023,11,Hmlet,Clementi,West,Single,Monthly,1.31432,103.76426,0.121,4,0.571,60.51,0.864,1310.0,0,0,0,0,1,0
4288,2023-11,2023,11,Coliwoo,Toa Payoh,Central,Studio,12-Month,1.33383,103.85642,0.681,6,0.857,73.38,0.553,1980.0,0,0,0,0,1,0
4289,2023-11,2023,11,Coliwoo,Sengkang,North-East,Suite,6-Month,1.38815,103.89362,2.02,5,0.714,54.58,0.783,1980.0,0,0,0,0,1,0
4290,2023-11,2023,11,The Assembly Place,Geylang,Central,Single,12-Month,1.32458,103.89117,0.611,3,0.429,71.78,1.0,1330.0,0,0,0,0,1,0
